accn,name,cq_g12,cq_eluate,hq_g12,hq_eluate,xq_g12,xq_eluate,pI_mean,mass_mean,net_charge_mean,net_charge_neg_mean,net_charge_pos_mean,charge_dens_C_m2_mean,charge_dens_neg_C_m2_mean,charge_dens_pos_C_m2_mean,cysteine_cont_percent_mean,cysteine_num_mean,desc_lower,desc_lower_2
XP_027247126.1,ADP-ribosylation factor 5 isoform X2 [Cricetulus griseus],True,True,False,True,False,True,6.785228449211855,20529.4165,-0.38984638344350386,-22.99308778532365,22.603241401880144,-0.0015152674429094277,-0.08937027201666586,0.08785500457375643,1.1111111111111112,2.0,adp-ribosylation factor 5 isoform x2,adp ribosylation factor 5 isoform x2
XP_027242738.1,protocadherin-7 isoform X7 [Cricetulus griseus],True,True,False,True,True,True,4.501656741545129,116358.83390000054,-28.484023675741085,-141.95730678344017,113.47328310769909,-0.03482693730611177,-0.17356881456681053,0.13874187726069878,0.9328358208955223,10.0,protocadherin-7 isoform x7,protocadherin 7 isoform x7
XP_027246369.1,proteasome activator complex subunit 2 [Cricetulus griseus],True,True,False,True,True,True,5.2808936223004945,27247.088900000013,-4.119229373844048,-39.981515034598765,35.862285660754715,-0.013257127185449132,-0.12867456064627722,0.1154174334608281,1.2552301255230125,3.0,proteasome activator complex subunit 2,proteasome activator complex subunit 2
XP_027247964.1,proliferation-associated protein 2G4 [Cricetulus griseus],True,True,False,True,True,True,6.718924294308037,43714.308900000084,-1.5401581295826516,-59.968640124676654,58.428481995093996,-0.0036168438074103025,-0.14082788027261073,0.1372110364652004,1.5228426395939088,6.0,proliferation-associated protein 2g4,proliferation associated protein 2g4
XP_027265933.1,coatomer subunit beta [Cricetulus griseus],True,True,False,True,True,True,5.801390673835899,107076.93210000075,-13.642632077511628,-130.9446864323614,117.30205435484979,-0.017631167587178996,-0.16922744071836526,0.15159627313118632,2.098635886673662,20.0,coatomer subunit beta,coatomer subunit beta
XP_027274085.1,"C-1-tetrahydrofolate synthase, cytoplasmic [Cricetulus griseus]",True,True,False,True,True,True,8.622498466780335,101285.85610000067,6.821476339347499,-103.95809094811268,110.77956728746018,0.009148699463179462,-0.1394245590744268,0.14857325853760625,1.3888888888888888,13.0,"c-1-tetrahydrofolate synthase, cytoplasmic",c 1 tetrahydrofolate synthase cytoplasmic
XP_027284060.1,triosephosphate isomerase isoform X2 [Cricetulus griseus],True,True,False,True,True,True,6.54048265789874,26676.244400000014,-1.1230757018589121,-30.98566833563954,29.86259263378063,-0.0036658336970956085,-0.1011403834343533,0.0974745497372577,2.8112449799196786,7.0,triosephosphate isomerase isoform x2,triosephosphate isomerase isoform x2
XP_027282708.1,profilin-1 isoform X2 [Cricetulus griseus],True,True,False,True,True,True,9.279332845235851,14957.05959999999,2.3435485658902158,-12.998365815082172,15.341914380972389,0.01125010721495968,-0.06239811334287131,0.073648220557831,2.142857142857143,3.0,profilin-1 isoform x2,profilin 1 isoform x2
XP_027265955.1,40S ribosomal protein S15a [Cricetulus griseus],True,True,False,True,True,True,10.890425154432453,14839.34229999998,10.87092194885322,-12.994200420586504,23.865122369439725,0.052461027844019,-0.06270757101214067,0.11516859885615968,1.5384615384615385,2.0,40s ribosomal protein s15a,40s ribosomal protein s15a
XP_027251264.1,glutathione S-transferase Mu 3 [Cricetulus griseus],True,True,False,True,True,True,6.788377268204553,26966.974800000018,-0.3903372298734604,-32.991502843746325,32.60116561387286,-0.0012649266495120357,-0.10691224910325739,0.10564732245374532,3.9647577092511015,9.0,glutathione s-transferase mu 3,glutathione s transferase mu 3
NP_001233680.1,aldose reductase-related protein 2 [Cricetulus griseus],True,True,False,True,True,True,6.7157643919229635,36339.37980000005,-1.550660270024593,-43.98275989428134,42.432099624256736,-0.004118873987572725,-0.1168272955283359,0.11270842154076316,1.5822784810126582,5.0,aldose reductase-related protein 2,aldose reductase related protein 2
XP_027255228.1,tubulointerstitial nephritis antigen-like [Cricetulus griseus],True,True,True,True,True,True,7.257214381539067,52519.90600000006,1.500078578168183,-52.98441438954506,54.48449296771324,0.0031170581333870746,-0.1100978990163047,0.11321495714969178,5.161290322580645,24.0,tubulointerstitial nephritis antigen-like,tubulointerstitial nephritis antigen like
NP_001233750.1,heat shock protein HSP 90-alpha [Cricetulus griseus],True,True,False,True,True,True,4.430257882596205,84847.95640000032,-37.71946750597406,-151.9239343847881,114.20446687881406,-0.05692698043374075,-0.22928666314735152,0.1723596827136108,0.9549795361527967,7.0,heat shock protein hsp 90-alpha,heat shock protein hsp 90 alpha
XP_027273039.1,peroxiredoxin-6 isoform X2 [Cricetulus griseus],True,True,False,True,True,True,6.787018748500406,25004.578600000004,-0.3884780002735384,-31.9896536140464,31.601175613772863,-0.0013239357896397304,-0.10902096717958946,0.10769703138994974,0.4464285714285714,1.0,peroxiredoxin-6 isoform x2,peroxiredoxin 6 isoform x2
XP_027287663.1,eukaryotic translation initiation factor 2 subunit 3 [Cricetulus griseus],True,True,False,True,True,True,9.546167482620579,51106.9241,8.715268897740833,-52.976555906868185,61.69182480460902,0.01844199139827989,-0.11210132467607653,0.1305433160743564,2.11864406779661,10.0,eukaryotic translation initiation factor 2 subunit 3,eukaryotic translation initiation factor 2 subunit 3
XP_027287880.1,hypoxanthine-guanine phosphoribosyltransferase isoform X2 [Cricetulus griseus],True,False,False,True,True,False,7.049539320463001,24627.187500000007,0.12774794244812593,-30.997713553395716,31.125461495843844,0.00043980236010652277,-0.10671692488687422,0.10715672724698073,1.834862385321101,4.0,hypoxanthine-guanine phosphoribosyltransferase isoform x2,hypoxanthine guanine phosphoribosyltransferase isoform x2
XP_027269854.1,actin-related protein 2/3 complex subunit 3 [Cricetulus griseus],True,True,False,True,True,True,9.437058164570358,20546.440599999987,4.082103900162087,-21.99558675181753,26.077690651979616,0.01585768704538164,-0.08544592191198644,0.10130360895736806,2.247191011235955,4.0,actin-related protein 2/3 complex subunit 3,actin related protein 2/3 complex subunit 3
XP_027276515.1,protein arginine N-methyltransferase 1 isoform X2 [Cricetulus griseus],True,True,False,True,True,True,5.058990802080385,40521.99480000005,-9.556051729285626,-53.98837832736828,44.432326598082646,-0.0236046809072683,-0.13335826125898081,0.1097535803517125,3.1161473087818696,11.0,protein arginine n-methyltransferase 1 isoform x2,protein arginine n methyltransferase 1 isoform x2
XP_027246972.1,acid ceramidase isoform X2 [Cricetulus griseus],True,False,False,True,True,False,9.601234685247483,50295.57350000001,7.873774198852551,-42.98737356889851,50.861147767751056,0.016840046999619808,-0.09193931309281905,0.10877936009243883,2.0,9.0,acid ceramidase isoform x2,acid ceramidase isoform x2
XP_027259718.1,myosin-9 isoform X2 [Cricetulus griseus],True,True,False,True,False,True,5.159480132797132,226673.7769000008,-38.143827004880386,-376.7673686492685,338.62354164438807,-0.0298999362895277,-0.29533796693092074,0.265438030641393,1.0714285714285714,21.0,myosin-9 isoform x2,myosin 9 isoform x2
NP_001233673.1,glutathione S-transferase P 1 [Cricetulus griseus],True,True,False,True,True,True,8.285847727883972,23637.941000000003,1.8661269446114517,-24.99822450425054,26.864351448861996,0.006602599281268833,-0.08844696210049496,0.0950495613817638,1.9047619047619049,4.0,glutathione s-transferase p 1,glutathione s transferase p 1
XP_027279701.1,torsin-1B isoform X2 [Cricetulus griseus],True,True,False,True,True,True,9.593885381297548,37838.35800000005,8.180920350098258,-36.98999922787663,45.170919577974885,0.02115245741270312,-0.09564075310355323,0.11679321051625637,1.8018018018018018,6.0,torsin-1b isoform x2,torsin 1b isoform x2
XP_027259772.1,galectin-1 [Cricetulus griseus],True,False,True,True,True,True,5.4611837658971885,14802.646199999986,-3.126091243072925,-17.991797558864477,14.865706315791552,-0.01511085123514069,-0.08696847123934903,0.07185762000420834,4.444444444444445,6.0,galectin-1,galectin 1
XP_027249274.1,semaphorin-3C isoform X2 [Cricetulus griseus],True,True,False,True,True,True,9.813053111129324,86157.06690000044,23.11142612997349,-79.9826254664028,103.09405159637627,0.0345260048886437,-0.11948550912997026,0.15401151401861396,3.0303030303030303,23.0,semaphorin-3c isoform x2,semaphorin 3c isoform x2
XP_027253859.1,protocadherin gamma-C5 isoform X4 [Cricetulus griseus],True,True,False,True,True,True,4.524371675924721,100929.93350000062,-25.48313804614308,-110.96287549168993,85.47973744554685,-0.03425729769436586,-0.14916876610166963,0.11491146840730378,0.5353319057815845,5.0,protocadherin gamma-c5 isoform x4,protocadherin gamma c5 isoform x4
XP_027255640.1,F-actin-capping protein subunit beta isoform X16 [Cricetulus griseus],True,True,False,True,True,True,6.384080051141221,33810.923200000005,-1.8654171651609746,-43.98928682034936,42.12386965518838,-0.005198979864824739,-0.12259960973783639,0.11740062987301161,2.3255813953488373,7.0,f-actin-capping protein subunit beta isoform x16,f actin capping protein subunit beta isoform x16
XP_027259683.1,pyrroline-5-carboxylate reductase 3 isoform X2 [Cricetulus griseus],True,True,False,True,True,True,6.892403421893148,28589.749099999986,-0.5457950766830066,-25.98251022450613,25.436715147823122,-0.0017011250401509968,-0.08098185681245597,0.07928073177230499,2.9197080291970803,8.0,pyrroline-5-carboxylate reductase 3 isoform x2,pyrroline 5 carboxylate reductase 3 isoform x2
XP_027258371.1,alcohol dehydrogenase [NADP(+)] isoform X3 [Cricetulus griseus],True,False,False,True,True,True,7.1839337416818605,36509.48580000003,0.9683123739350948,-38.98957497394809,39.95788734788318,0.002564042327646654,-0.10324242802339376,0.10580647035104042,1.5432098765432098,5.0,alcohol dehydrogenase [nadp(+)] isoform x3,alcohol dehydrogenase [nadp(+)] isoform x3
XP_027284026.1,complement C1s subcomponent [Cricetulus griseus],True,True,False,True,True,True,4.176968857039549,77411.20060000033,-33.277405082583556,-92.96974383424441,59.69233875166085,-0.05339006351244039,-0.1491600837182903,0.0957700202058499,3.884892086330935,27.0,complement c1s subcomponent,complement c1s subcomponent
XP_027252741.1,basic leucine zipper and W2 domain-containing protein 1 isoform X1 [Cricetulus griseus],True,True,False,True,False,True,6.199932287802165,47993.60330000003,-2.111841645561292,-62.9686908626719,60.8568492171106,-0.004660000513173697,-0.13894703343438283,0.13428703292120914,0.7159904534606205,3.0,basic leucine zipper and w2 domain-containing protein 1 isoform x1,basic leucine zipper and w2 domain containing protein 1 isoform x1
NP_001230962.1,40S ribosomal protein SA [Cricetulus griseus],True,True,False,True,True,True,4.325849782220339,32880.705800000054,-12.115071112492243,-40.98014348243196,28.865072369939718,-0.03439896690378598,-0.11635710482219264,0.08195813791840664,0.6779661016949152,2.0,40s ribosomal protein sa,40s ribosomal protein sa
XP_027282556.1,replication protein A 70 kDa DNA-binding subunit isoform X3 [Cricetulus griseus],True,True,False,True,True,True,8.873398412842537,68580.02770000017,3.878767422288945,-69.97770482249574,73.85647224478468,0.006746452828179156,-0.1217142543521249,0.12846070718030406,1.7770597738287561,11.0,replication protein a 70 kda dna-binding subunit isoform x3,replication protein a 70 kda dna binding subunit isoform x3
XP_027282311.1,26S proteasome non-ATPase regulatory subunit 11 isoform X2 [Cricetulus griseus],True,True,False,True,True,True,6.442363314059126,47490.22740000003,-2.3326925145297457,-60.97722042272636,58.644527908196615,-0.005183640199624403,-0.1355017727693625,0.13031813256973812,1.1848341232227488,5.0,26s proteasome non-atpase regulatory subunit 11 isoform x2,26s proteasome non atpase regulatory subunit 11 isoform x2
NP_001233697.1,proliferating cell nuclear antigen [Cricetulus griseus],True,True,False,True,True,True,4.000581897048473,28794.514800000023,-16.380058859248567,-41.982035393299164,25.601976534050596,-0.05081077287739495,-0.1302278388392517,0.07941706596185677,2.2988505747126435,6.0,proliferating cell nuclear antigen,proliferating cell nuclear antigen
XP_027279173.1,exportin-2 [Cricetulus griseus],True,True,False,True,True,True,5.425251094007343,110374.21120000079,-18.862593949706422,-115.95324791471998,97.09065396501356,-0.023889287305665252,-0.14685363321956518,0.12296434591389992,1.4418125643666324,14.0,exportin-2,exportin 2
XP_027249724.1,dnaJ homolog subfamily C member 3 isoform X2 [Cricetulus griseus],True,True,False,True,True,True,5.462856600784695,57569.46580000007,-9.273108123897595,-88.96178924679569,79.6886811228981,-0.018124973356880788,-0.17388237453235825,0.15575740117547746,1.5873015873015872,8.0,dnaj homolog subfamily c member 3 isoform x2,dnaj homolog subfamily c member 3 isoform x2
XP_027271994.1,heat shock protein beta-1 isoform X2 [Cricetulus griseus],True,True,False,True,True,True,6.702001644020172,23418.99699999999,-0.8579865983189687,-25.98597782982191,25.127991231502943,-0.0030545588479937414,-0.0925139141559676,0.08945935530797386,0.4694835680751174,1.0,heat shock protein beta-1 isoform x2,heat shock protein beta 1 isoform x2
XP_027288992.1,renin receptor isoform X6 [Cricetulus griseus],True,True,False,True,False,True,5.7924437133125455,38067.03200000006,-5.809917632231983,-40.98340694546597,35.173489313233986,-0.014961810510922286,-0.10554124991519233,0.09057943940427005,0.29069767441860467,1.0,renin receptor isoform x6,renin receptor isoform x6
XP_027281651.1,26S proteasome non-ATPase regulatory subunit 12 [Cricetulus griseus],True,True,False,True,True,True,7.5648845063109995,52943.77170000007,1.4111784601089994,-69.96935269292075,71.38053115302975,0.0029166582185470827,-0.14461437255955842,0.1475310307781055,1.5350877192982455,7.0,26s proteasome non-atpase regulatory subunit 12,26s proteasome non atpase regulatory subunit 12
XP_027253977.1,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 isoform X3 [Cricetulus griseus]",True,True,False,True,True,True,6.618921242228364,83787.40980000034,-5.357799398602088,-95.977244770353,90.6194453717509,-0.008154189351162265,-0.1460705355009186,0.1379163461497563,1.3755158184319118,10.0,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 isoform x3",procollagen lysine2 oxoglutarate 5 dioxygenase 1 isoform x3
XP_027269644.1,GTP-binding nuclear protein Ran isoform X2 [Cricetulus griseus],True,True,False,True,True,True,7.589010734891813,24422.80320000001,1.3936707497399978,-27.99345473973752,29.38712548947752,0.0048247709229484875,-0.09691098596017544,0.10173575688312395,1.3888888888888888,3.0,gtp-binding nuclear protein ran isoform x2,gtp binding nuclear protein ran isoform x2
XP_027282819.1,eukaryotic initiation factor 4A-I [Cricetulus griseus],True,True,False,True,True,True,4.848931128284892,46153.419900000066,-7.854519678048579,-58.97904025501468,51.1245205769661,-0.01778950621708817,-0.13358016101566994,0.11579065479858176,0.9852216748768473,4.0,eukaryotic initiation factor 4a-i,eukaryotic initiation factor 4a i
XP_027267778.1,coatomer subunit delta [Cricetulus griseus],True,True,False,True,False,True,6.1013061550265535,57228.76030000002,-4.791126092776377,-73.95859501601443,69.16746892323805,-0.00940173981202,-0.1451306965707908,0.1357289567587708,1.5655577299412915,8.0,coatomer subunit delta,coatomer subunit delta
XP_027248125.1,cullin-associated NEDD8-dissociated protein 1 isoform X2 [Cricetulus griseus],True,True,False,True,True,True,5.277813293985911,136373.123400001,-20.859867686859104,-156.94543915688033,136.08557147002122,-0.022944180153781933,-0.17262738596363977,0.14968320580985783,2.4390243902439024,30.0,cullin-associated nedd8-dissociated protein 1 isoform x2,cullin associated nedd8 dissociated protein 1 isoform x2
XP_027259523.1,cytosolic non-specific dipeptidase [Cricetulus griseus],True,True,False,True,True,True,5.727177920552977,52841.82940000003,-8.762930917771289,-66.97808370964768,58.21515279187638,-0.018134726541200102,-0.1386099289981612,0.12047520245696108,1.8947368421052633,9.0,cytosolic non-specific dipeptidase,cytosolic non specific dipeptidase
