accn,name,cq_g12,cq_eluate,hq_g12,hq_eluate,xq_g12,xq_eluate,pI,mass,desc_lower_2
XP_027255558.1,cell division control protein 42 homolog isoform X1 [Cricetulus griseus],True,True,False,True,False,True,6.524036773934772,21258.357100000016,cell division control protein 42 homolog isoform x1
XP_027276427.1,nucleobindin-1 isoform X3 [Cricetulus griseus],True,True,False,False,False,False,4.67323299122541,53310.06370000013,nucleobindin 1 isoform x3
XP_027249297.1,semaphorin-3E [Cricetulus griseus],True,True,False,True,False,True,8.713574339779512,89588.17980000038,semaphorin 3e
XP_027269013.1,stromal cell-derived factor 2-like protein 1 [Cricetulus griseus],True,True,False,True,True,True,7.259550626081916,23523.924699999992,stromal cell derived factor 2 like protein 1
XP_027279493.1,ras-related protein Rab-14 [Cricetulus griseus],True,True,False,True,True,True,6.125256445926409,23896.667499999978,ras related protein rab 14
XP_027268491.1,ADP-ribosylarginine hydrolase [Cricetulus griseus],True,True,False,True,False,True,6.2647020980733314,40024.83940000005,adp ribosylarginine hydrolase
XP_027266746.1,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 isoform X3 [Cricetulus griseus]",True,True,False,True,False,True,7.464207387655255,85058.13850000036,procollagen lysine2 oxoglutarate 5 dioxygenase 2 isoform x3
XP_027270763.1,mannose-6-phosphate isomerase [Cricetulus griseus],True,False,False,True,False,False,5.520582106512761,46328.060800000014,mannose 6 phosphate isomerase
XP_027277357.1,"glycogen phosphorylase, brain form isoform X2 [Cricetulus griseus]",True,True,False,True,True,True,6.557972994617697,96646.72310000061,glycogen phosphorylase brain form isoform x2
XP_027260631.1,tetratricopeptide repeat protein 13 isoform X7 [Cricetulus griseus],True,True,False,True,True,True,7.651471791443589,89206.49940000054,tetratricopeptide repeat protein 13 isoform x7
XP_027277330.1,angiopoietin-4 [Cricetulus griseus],True,True,False,True,True,True,10.282749723728125,57007.252900000116,angiopoietin 4
XP_027273150.1,glutamine synthetase [Cricetulus griseus],True,True,False,True,False,True,7.426682629559229,42236.260200000004,glutamine synthetase
XP_027289923.1,immunoglobulin heavy variable 3-48-like isoform X2 [Cricetulus griseus],True,False,False,False,False,False,9.969647841146841,20728.511200000004,immunoglobulin heavy variable 3 48 like isoform x2
XP_027259782.1,eukaryotic translation initiation factor 3 subunit L [Cricetulus griseus],True,True,False,True,False,True,6.3145935562332935,66680.14150000016,eukaryotic translation initiation factor 3 subunit l
NP_001230972.1,40S ribosomal protein S2 [Cricetulus griseus],True,True,False,True,False,True,10.99130449177056,31126.747700000054,40s ribosomal protein s2
XP_027283150.1,ADP-ribosylation factor 1 isoform X2 [Cricetulus griseus],True,True,False,True,True,True,6.786599024587746,20696.523500000003,adp ribosylation factor 1 isoform x2
XP_027262102.1,dnaJ homolog subfamily A member 2 [Cricetulus griseus],True,True,False,True,False,True,6.480552879312727,45745.111700000045,dnaj homolog subfamily a member 2
XP_027258840.1,thioredoxin isoform X2 [Cricetulus griseus],True,False,False,False,True,False,4.3029784918299905,11660.35709999999,thioredoxin isoform x2
XP_027244601.1,large proline-rich protein BAG6 isoform X10 [Cricetulus griseus],True,True,False,True,False,True,5.788355411437392,115948.64730000065,large proline rich protein bag6 isoform x10
XP_027246161.1,cathepsin B [Cricetulus griseus],True,True,False,True,False,True,6.099707830160757,37503.76550000001,cathepsin b
XP_027253240.1,integral membrane protein 2C isoform X2 [Cricetulus griseus],True,True,False,True,False,True,9.338171798641488,30410.74880000004,integral membrane protein 2c isoform x2
XP_027261047.1,vimentin [Cricetulus griseus],True,True,False,True,True,True,4.53597431334015,53742.131400000115,vimentin
XP_027270380.1,glutamine--tRNA ligase [Cricetulus griseus],True,True,False,True,False,True,7.2513451390709625,87802.4334000003,glutamine  trna ligase
XP_027258285.1,UMP-CMP kinase isoform X3 [Cricetulus griseus],True,True,False,True,False,True,9.002779103056385,25634.344400000013,ump cmp kinase isoform x3
XP_027274741.1,transgelin-2 [Cricetulus griseus],True,True,False,True,False,True,9.487010549683777,22455.29349999999,transgelin 2
XP_027248092.1,ribitol-5-phosphate xylosyltransferase 1 isoform X3 [Cricetulus griseus],True,True,False,True,False,True,9.711256823580978,51197.019900000065,ribitol 5 phosphate xylosyltransferase 1 isoform x3
XP_027258721.1,pantetheinase [Cricetulus griseus],True,True,False,True,True,True,4.906783866346496,56764.21610000012,pantetheinase
XP_027287588.1,non-POU domain-containing octamer-binding protein isoform X2 [Cricetulus griseus],True,True,False,True,False,True,9.598790145878542,54432.13720000014,non pou domain containing octamer binding protein isoform x2
XP_027267851.1,platelet-activating factor acetylhydrolase IB subunit beta isoform X3 [Cricetulus griseus],True,True,False,True,False,True,5.768931286244348,25568.975700000017,platelet activating factor acetylhydrolase ib subunit beta isoform x3
XP_027280493.1,14-3-3 protein theta [Cricetulus griseus],True,True,False,True,True,True,4.120738416095069,27763.937400000013,14 3 3 protein theta
NP_001230983.1,guanine nucleotide-binding protein G(i) subunit alpha-2 [Cricetulus griseus],True,True,False,True,True,True,4.82827625200886,40444.516200000035,guanine nucleotide binding protein g(i) subunit alpha 2
XP_027243857.1,"malate dehydrogenase, cytoplasmic [Cricetulus griseus]",True,True,False,True,True,True,6.545745518359671,36465.692000000054,malate dehydrogenase cytoplasmic
XP_027270016.1,eIF-2-alpha kinase activator GCN1 isoform X4 [Cricetulus griseus],True,True,False,False,False,True,7.281908133301787,292865.8318000018,eif 2 alpha kinase activator gcn1 isoform x4
XP_027280285.1,CAD protein isoform X2 [Cricetulus griseus],True,True,False,True,True,True,6.518898695905153,242997.1382000001,cad protein isoform x2
XP_027268846.1,26S proteasome non-ATPase regulatory subunit 2 isoform X2 [Cricetulus griseus],True,True,False,True,True,True,4.554473450356431,100143.43300000066,26s proteasome non atpase regulatory subunit 2 isoform x2
XP_027277797.1,sorbitol dehydrogenase [Cricetulus griseus],True,True,False,True,False,True,8.369831078809067,38338.29960000003,sorbitol dehydrogenase
XP_027251608.1,alcohol dehydrogenase 1 isoform X2 [Cricetulus griseus],True,True,False,True,False,True,9.751703250747095,39630.79490000001,alcohol dehydrogenase 1 isoform x2
XP_027280117.1,nucleoside diphosphate kinase B [Cricetulus griseus],True,True,False,True,False,True,8.449171837648407,17339.8933,nucleoside diphosphate kinase b
XP_027260936.1,inter-alpha-trypsin inhibitor heavy chain H5 isoform X2 [Cricetulus griseus],True,True,False,True,False,True,9.046575920531359,106537.64240000056,inter alpha trypsin inhibitor heavy chain h5 isoform x2
XP_027277208.1,adenosylhomocysteinase [Cricetulus griseus],True,True,False,True,False,True,6.550548889440878,47658.60370000001,adenosylhomocysteinase
XP_027245947.1,integral membrane protein 2B [Cricetulus griseus],True,True,False,True,False,True,4.464733709404046,30357.557100000064,integral membrane protein 2b
XP_027249685.1,ras-related protein Rap-1A [Cricetulus griseus],True,False,False,False,False,False,6.421312403402035,20986.954500000014,ras related protein rap 1a
XP_027270272.1,semaphorin-3B [Cricetulus griseus],True,True,False,True,False,True,9.767504974341835,83027.53050000049,semaphorin 3b
XP_027243445.1,protein transport protein Sec31A isoform X15 [Cricetulus griseus],True,True,False,True,False,True,7.962488882696186,117395.43740000068,protein transport protein sec31a isoform x15
XP_027284223.1,GTP-binding protein Rheb isoform X4 [Cricetulus griseus],True,True,False,True,False,True,7.396930581387517,17764.315199999994,gtp binding protein rheb isoform x4
XP_027281146.1,COP9 signalosome complex subunit 1 isoform X8 [Cricetulus griseus],True,True,False,True,False,True,6.781007101303834,58933.41960000017,cop9 signalosome complex subunit 1 isoform x8
XP_027280577.1,eukaryotic peptide chain release factor GTP-binding subunit ERF3A isoform X6 [Cricetulus griseus],True,True,False,True,False,True,4.81156074362124,66915.06020000018,eukaryotic peptide chain release factor gtp binding subunit erf3a isoform x6
NP_001233704.1,transaldolase [Cricetulus griseus],True,True,False,True,False,True,7.054107425135406,37484.72350000004,transaldolase
XP_027244106.1,prosaposin isoform X6 [Cricetulus griseus],True,True,False,True,True,True,4.905181223786933,58219.23770000004,prosaposin isoform x6
NP_001230921.1,disintegrin and metalloproteinase domain-containing protein 17 precursor [Cricetulus griseus],True,True,False,True,True,True,5.316547080476315,93047.00180000058,disintegrin and metalloproteinase domain containing protein 17 precursor
XP_027269703.1,translation initiation factor eIF-2B subunit alpha isoform X2 [Cricetulus griseus],True,True,False,True,False,True,8.849214200075066,33909.98460000001,translation initiation factor eif 2b subunit alpha isoform x2
XP_027246076.1,dihydropyrimidinase-related protein 2 isoform X1 [Cricetulus griseus],True,True,False,True,True,True,6.359657256080277,62246.80270000019,dihydropyrimidinase related protein 2 isoform x1
XP_027265953.1,nucleobindin-2 isoform X2 [Cricetulus griseus],True,True,False,True,False,True,4.570421002519581,50287.854400000106,nucleobindin 2 isoform x2
XP_027282301.1,C-C motif chemokine 2 [Cricetulus griseus],True,True,False,True,True,True,10.250850262789596,15858.184099999982,c c motif chemokine 2
XP_027251629.1,rap1 GTPase-GDP dissociation stimulator 1 isoform X5 [Cricetulus griseus],True,False,False,False,False,True,4.765481032659278,62982.10860000017,rap1 gtpase gdp dissociation stimulator 1 isoform x5
NP_001233756.1,dual specificity mitogen-activated protein kinase kinase 1 [Cricetulus griseus],True,True,False,True,False,True,6.4619808780960355,43478.496200000045,dual specificity mitogen activated protein kinase kinase 1
XP_027243869.1,actin-related protein 2 [Cricetulus griseus],True,True,False,True,False,True,6.7567708271024935,44760.25870000003,actin related protein 2
XP_027254891.1,prolyl 3-hydroxylase 1 isoform X3 [Cricetulus griseus],True,False,False,False,False,False,5.431197493312564,82164.79430000033,prolyl 3 hydroxylase 1 isoform x3
XP_027254719.1,40S ribosomal protein S20 isoform X2 [Cricetulus griseus],True,True,False,True,False,True,10.724374442896346,13372.561899999986,40s ribosomal protein s20 isoform x2
XP_027260913.1,rab GDP dissociation inhibitor beta [Cricetulus griseus],True,True,False,True,True,True,6.0779171824415785,50566.57240000002,rab gdp dissociation inhibitor beta
XP_027288631.1,alpha-galactosidase A isoform X4 [Cricetulus griseus],True,False,False,False,False,True,4.366667076219372,39764.75889999997,alpha galactosidase a isoform x4
NP_001233743.1,integrin-linked protein kinase [Cricetulus griseus],True,True,False,True,True,True,9.223395836961926,51402.653800000124,integrin linked protein kinase
XP_027266691.1,coatomer subunit beta' [Cricetulus griseus],True,True,False,True,False,True,4.708901219283349,102453.05380000065,coatomer subunit beta'
XP_027255525.1,60S ribosomal protein L11 [Cricetulus griseus],True,True,False,True,True,True,10.329085532837682,20268.150499999992,60s ribosomal protein l11
XP_027268439.1,V-type proton ATPase catalytic subunit A [Cricetulus griseus],True,True,False,True,False,True,5.017228123677821,68342.26440000028,v type proton atpase catalytic subunit a
XP_027248561.1,myosin light polypeptide 6 isoform X3 [Cricetulus griseus],True,True,False,True,True,True,3.9994274504306326,16929.875500000002,myosin light polypeptide 6 isoform x3
XP_027275654.1,cathepsin Z [Cricetulus griseus],True,True,False,True,True,True,8.272813650120062,34027.923899999994,cathepsin z
XP_027273161.1,ATP-dependent RNA helicase A isoform X2 [Cricetulus griseus],True,True,False,True,True,True,7.054690287426946,150023.6144999992,atp dependent rna helicase a isoform x2
XP_027267710.1,complement C1q tumor necrosis factor-related protein 5 isoform X3 [Cricetulus griseus],True,True,False,True,False,True,6.373334051352178,25321.12769999998,complement c1q tumor necrosis factor related protein 5 isoform x3
XP_027288083.1,metalloproteinase inhibitor 1 [Cricetulus griseus],True,False,False,True,True,True,10.062483151615423,22400.763,metalloproteinase inhibitor 1
XP_027265932.1,ras-related protein R-Ras2 isoform X2 [Cricetulus griseus],True,False,False,True,False,False,5.687295932163003,23339.20960000001,ras related protein r ras2 isoform x2
XP_027255308.1,regulator of chromosome condensation isoform X2 [Cricetulus griseus],True,False,False,True,False,True,9.19195618580365,45125.84540000004,regulator of chromosome condensation isoform x2
XP_027277146.1,copine-1 isoform X3 [Cricetulus griseus],True,True,False,True,False,True,7.015421322731012,161808.19119999983,copine 1 isoform x3
XP_027261276.1,kinesin-1 heavy chain isoform X2 [Cricetulus griseus],True,True,False,True,False,True,6.406236005475024,109537.23150000052,kinesin 1 heavy chain isoform x2
XP_027280223.1,serine/threonine-protein phosphatase PP1-beta catalytic subunit isoform X2 [Cricetulus griseus],True,True,False,True,False,True,6.043302170185168,37186.43500000003,serine/threonine protein phosphatase pp1 beta catalytic subunit isoform x2
XP_027255561.1,basement membrane-specific heparan sulfate proteoglycan core protein isoform X2 [Cricetulus griseus],True,True,False,True,False,False,6.635424336530111,469255.6639000086,basement membrane specific heparan sulfate proteoglycan core protein isoform x2
XP_027287222.1,eukaryotic translation initiation factor 3 subunit H isoform X2 [Cricetulus griseus],True,False,False,True,False,True,6.688865726505934,39838.806200000065,eukaryotic translation initiation factor 3 subunit h isoform x2
XP_027254407.1,45 kDa calcium-binding protein isoform X2 [Cricetulus griseus],True,True,False,True,False,True,4.247411420185486,41936.36690000005,45 kda calcium binding protein isoform x2
XP_027255190.1,eukaryotic translation initiation factor 3 subunit I [Cricetulus griseus],True,True,False,True,False,True,5.185192405918808,36279.12150000006,eukaryotic translation initiation factor 3 subunit i
NP_001231778.1,EGF-containing fibulin-like extracellular matrix protein 2 precursor [Cricetulus griseus],True,True,False,True,False,True,4.209538278627896,49432.08440000009,egf containing fibulin like extracellular matrix protein 2 precursor
XP_027255331.1,replication protein A 32 kDa subunit isoform X2 [Cricetulus griseus],True,True,False,True,False,False,5.807232952985081,29401.737700000034,replication protein a 32 kda subunit isoform x2
XP_027277053.1,protein-glutamine gamma-glutamyltransferase 2 [Cricetulus griseus],True,True,False,True,False,True,4.57471093720479,77181.28900000037,protein glutamine gamma glutamyltransferase 2
XP_027264044.1,protein unc-45 homolog A [Cricetulus griseus],True,True,False,True,False,True,6.569596243472338,101782.25790000058,protein unc 45 homolog a
XP_027281226.1,"actin, cytoplasmic 2 isoform X2 [Cricetulus griseus]",False,True,True,True,False,True,4.935045891131722,41792.39430000006,actin cytoplasmic 2 isoform x2
XP_027279241.1,phospholipid transfer protein isoform X1 [Cricetulus griseus],False,True,False,True,True,True,6.665240540746193,54373.6167000001,phospholipid transfer protein isoform x1
